requirement_id,standard_id,label,source,embedding_cosine_sim,embedding_cosine_sim_rank,bm25_score,bm25_score_rank,tfidf_cosine_sim,token_jaccard,technical_keyword_overlap_ratio,numeric_param_match_ratio,numeric_param_count_requirement,numeric_param_count_standard,ics_code_match,unit_overlap_ratio,rrf_score,rrf_rank,standard_status_current,standard_age_years,requirement_length_ratio,rrf_score_rank
req_119,IS_383_2016_H,1,synthetic,0.5240633848238109,2.0,5.024640702835059,2.0,0.4644810729630778,0.29070804774393655,0.2987399170577758,0.45318242386436636,3.0,3.0,1.0,0.02706658111483641,0.03143000811475528,7.0,1.0,10.0,1.9235336908615266,7.0
req_514,IS_875_Part3_2015_H,1,synthetic,0.18354429753957602,1.0,1.441032978927225,1.0,0.37481749292940264,0.14035208781723954,0.12803308437420588,0.06763264164576369,0.0,0.0,0.0,0.006800028270815818,0.03156716769976605,1.0,1.0,11.0,2.5321286910435283,1.0
req_085,IS_73_2013_H,1,synthetic,0.31477349132923244,2.0,3.788742068758132,2.0,0.4786620781254236,0.1562891488298209,0.14922954852094758,0.7206277427154906,1.0,0.0,0.0,0.0,0.03214908033020645,3.0,1.0,13.0,1.619194098299144,3.0
req_127,IS_2212_1991,0,synthetic,0.1752828076520987,6.0,2.7812242272304366,3.0,0.1637550781122835,0.0740601131110712,0.0740601131110712,0.0,0.0,0.0,1.0,0.0,0.0326438798448942,3.0,1.0,35.0,2.8708400821871534,3.0
req_196,IS_2074_1992,0,synthetic,0.2584538732905611,1.0,2.769800304920372,1.0,0.3605854644066242,0.0846401797707617,0.0846401797707617,0.1032102359369628,3.0,2.0,0.0,0.0,0.0315408713695379,2.0,1.0,34.0,1.31124797425689,2.0
req_052,IS_269_2015,1,synthetic,0.4074484529095027,1.0,3.861560620445289,1.0,0.455678818223461,0.2228814636765001,0.2228814636765001,0.0,0.0,0.0,1.0,0.4890136565872984,0.0324294085450464,1.0,1.0,11.0,2.037932336403016,1.0
req_111,IS_1077_1992,0,synthetic,0.2311208758542866,5.0,1.435912776780619,4.0,0.3801553338179966,0.1702770079191308,0.1702770079191308,0.1633050186265114,1.0,3.0,0.0,0.2287863595968594,0.0323066730931137,4.0,1.0,34.0,3.213352309040115,4.0
req_221,IS_694_2010,0,synthetic,0.1775301259062847,2.0,0.448786325528168,2.0,0.1934284331785666,0.0267311064899136,0.0267311064899136,0.0,0.0,0.0,1.0,0.0,0.0319653263822936,1.0,1.0,16.0,2.425127624810359,1.0
req_136,IS_10262_2019_H,1,synthetic,0.2577958475202355,3.0,2.9914791053394865,2.0,0.5408202303274761,0.2791495470432431,0.19357646380150825,0.6094266133920196,4.0,4.0,0.0,0.0,0.03139362177015806,5.0,1.0,7.0,2.945826834568296,5.0
req_349,IS_1346_1991_H,1,synthetic,0.4476446561132222,2.0,3.2804538783033554,2.0,0.6098038516799494,0.31034979171888943,0.2920285285274009,0.26873746232500667,1.0,1.0,1.0,0.0,0.03266065535508132,2.0,1.0,35.0,2.8648494660881196,2.0
req_081,IS_1642_1989_H,1,synthetic,0.5156526942077987,2.0,2.4157262955506664,2.0,0.49589907757019913,0.10324615578701034,0.11896289834347333,0.3526805537454178,1.0,0.0,0.0,0.18349281971855338,0.03177742859819239,1.0,1.0,37.0,2.3864302776756134,1.0
req_287,IS_383_2016_H,0,synthetic,0.12023563006213432,1.0,1.8125404274574757,1.0,0.12169354541586568,0.17544543023409778,0.14868302653306,0.0007010328162352641,2.0,3.0,0.0,0.20074386220516066,0.03191512599860753,1.0,1.0,10.0,1.8375543340258855,1.0
req_006,IS_875_Part3_2015_H,0,manual,0.17382729329991337,5.0,1.301276362985682,5.0,0.3918428226721827,0.1312058813125483,0.11281521184005991,0.0,0.0,0.0,0.0,0.0,0.03165995377166038,5.0,1.0,11.0,2.5754967831028375,5.0
req_463,IS_694_2010,0,synthetic,0.2442015499154014,1.0,0.5598624030194713,2.0,0.3794601984382938,0.0688038899596356,0.0688038899596356,0.0411818864402768,3.0,1.0,0.0,0.0,0.0314849160768205,2.0,1.0,16.0,2.8241098174987944,2.0
req_467,IS_694_2010_H,0,synthetic,0.08310091939946396,1.0,1.4471744137952276,1.0,0.42476993862718815,0.12249977530976591,,0.06278571400697217,3.0,3.0,0.0,0.07924484775501842,0.03239886681731799,2.0,1.0,16.0,2.918503610029173,2.0
req_627,IS_1200_Part1_1992,1,synthetic,0.6019549545576918,1.0,3.287233860885216,1.0,0.2684851432679421,0.3018205177702211,0.3018205177702211,0.7883544921369523,4.0,4.0,0.0,0.0,0.032310038238768,1.0,1.0,34.0,3.542767867222393,1.0
req_096,IS_8329_2000_H,1,synthetic,0.1160201921377276,7.0,1.6018459420876079,4.0,0.2619927031503902,0.06972191605670994,0.08771213277578338,0.08901310471461071,0.0,3.0,0.0,0.0,0.03199385388581246,3.0,1.0,26.0,1.9188981919286576,3.0
req_307,IS_1200_Part1_1992,0,synthetic,0.1292898242392307,2.0,2.000819170303352,1.0,0.4375313273975362,0.1299071759826468,0.1299071759826468,0.0702008833006273,4.0,2.0,0.0,0.3379588230179127,0.0328079486762749,1.0,1.0,34.0,1.7059380141230391,1.0
req_042,IS_694_2010,0,synthetic,0.0622271045017648,8.0,2.704525596968843,3.0,0.3926576447285169,0.1503590081735932,0.1503590081735932,0.1097325148216699,2.0,3.0,1.0,0.0,0.0320731446165381,3.0,1.0,16.0,2.3187471651746057,3.0
req_159,IS_2309_1989_H,1,synthetic,0.26695217707779145,2.0,3.67943838716687,2.0,0.46177985549187256,0.14556533637335708,0.15741036197951813,0.6761602964304512,4.0,4.0,1.0,0.2885051005871074,0.03205047358699795,1.0,1.0,37.0,1.7080408869222312,1.0
req_122,IS_2074_1992_H,0,synthetic,0.1267474600454117,5.0,0.5791194788732731,5.0,0.14290838742502388,0.06944179279232875,0.06646100832506066,0.12127165297821291,2.0,3.0,0.0,0.0098236537775144,0.03171444874481599,3.0,1.0,34.0,2.0144573701633575,3.0
req_507,IS_875_Part1_1987,0,synthetic,0.2389922017010869,1.0,0.7060045926474331,2.0,0.1554244601125587,0.0627586912905042,0.0627586912905042,0.0,0.0,2.0,0.0,0.0,0.0313071798690334,2.0,1.0,39.0,2.097947964884092,2.0
req_120,IS_875_Part3_2015,0,synthetic,0.0884653818163619,7.0,0.8531029888323494,6.0,0.1594561046457121,0.0681450303567148,0.0681450303567148,0.0813744304054047,4.0,2.0,0.0,0.0,0.0317263296805008,4.0,1.0,11.0,2.629261467786125,4.0
req_279,IS_2911_Part1_Sec2_2010,0,synthetic,0.1530149258182104,1.0,2.6590822340765667,1.0,0.3907345792554414,0.0378838324291034,0.0378838324291034,0.1633397584446434,4.0,1.0,0.0,0.0,0.0317962792854887,1.0,1.0,16.0,1.696050121078537,1.0
req_116,IS_2309_1989_H,0,synthetic,0.09402959580391068,4.0,0.8261875578334004,5.0,,0.18836464426949504,0.1644707465298023,0.1825055288658039,3.0,1.0,0.0,0.0,0.031868006661923895,4.0,1.0,37.0,2.9494810384741563,4.0
req_442,IS_1489_Part1_2015,0,synthetic,0.0798076019994183,2.0,0.3121079260214439,2.0,0.2946278254943948,0.0714285714285714,0.0714285714285714,0.0,2.0,0.0,0.0,0.0,0.03125,2.0,1.0,11.0,2.5789473684210527,2.0
req_115,IS_1893_Part1_2016_H,1,synthetic,0.22232926626817484,6.0,1.9706495093692853,6.0,0.2505781439291554,0.1150025660117333,0.13799239960219767,0.04492898536305694,0.0,0.0,0.0,0.1079017272662171,0.03234323368011714,2.0,1.0,10.0,3.175620093741047,2.0
req_258,IS_269_2015,1,synthetic,0.6208346740862335,1.0,4.439846986283698,1.0,0.3594011059706031,0.2183481254587247,0.2183481254587247,0.779419521453126,1.0,0.0,0.0,0.3339007939906713,0.0329706427578876,1.0,1.0,11.0,3.1459207912732525,1.0
req_083,IS_1904_1986,0,synthetic,0.2280382418867914,5.0,-0.0226547627872061,6.0,0.1773571209654169,0.1566072475784621,0.1566072475784621,0.0311847058054678,2.0,1.0,0.0,0.0,0.0319840577536997,3.0,1.0,40.0,1.3907534277849956,3.0
req_566,IS_875_Part3_2015,0,synthetic,0.2520582438517656,2.0,0.8354886560351223,2.0,0.0754180641976555,0.1022143116700236,0.1022143116700236,0.0874785271968097,1.0,0.0,0.0,0.0,0.0314851679871071,2.0,1.0,11.0,2.115443025085879,2.0
req_076,IS_814_2004_H,1,synthetic,0.16758645442348252,6.0,0.5030219555197423,7.0,0.13827987541886053,0.1567523154281297,0.09981726738726591,0.050710684939265,1.0,0.0,0.0,0.0212037323522951,0.03192699282454693,3.0,1.0,22.0,2.8179884661627312,3.0
req_545,IS_2074_1992_H,0,synthetic,0.24155904761315788,2.0,2.379183988737659,2.0,0.3763066320108297,0.3071943113477707,0.3263660177900952,0.6257295939667267,1.0,1.0,0.0,0.2907704371162764,0.03186317197725248,1.0,1.0,34.0,2.9762582455424114,1.0
req_026,IS_13920_2016,0,synthetic,0.0684745928821658,6.0,1.2092312088034238,6.0,0.3293236531715962,0.1209632356594543,0.1209632356594543,0.0,0.0,0.0,0.0,0.0,0.031298108570957,6.0,1.0,10.0,1.334666124442952,6.0
req_011,IS_2309_1989,0,manual,0.0667760655773891,6.0,0.6709545524598233,6.0,0.1908854288927333,0.074074074074074,0.074074074074074,0.0,0.0,0.0,0.0,0.0,0.0317460317460317,6.0,1.0,37.0,1.8148148148148149,6.0
req_444,IS_12269_2013_H,0,synthetic,0.08688781105969634,1.0,2.0004884226784134,1.0,0.27667923789782617,0.16164164840920497,0.17553707594435405,0.16077819307795066,1.0,3.0,0.0,0.0060935676395848185,0.031767710546098595,1.0,1.0,13.0,2.376325988041524,1.0
req_576,IS_2074_1992_H,1,synthetic,0.50252842893691,2.0,4.862028027901392,2.0,0.38449098469931237,0.28072149698638826,0.3020030144027275,,3.0,3.0,0.0,0.5927287516664648,0.03184048494081161,1.0,1.0,34.0,2.4749947172949214,1.0
req_038,IS_2062_2011,0,synthetic,0.3196706999688016,3.0,1.3454749879687475,5.0,0.1009241215369435,0.1169445039866972,0.1169445039866972,0.1655752251212432,1.0,1.0,0.0,0.0,0.031643554700458,5.0,1.0,15.0,1.6933330782116978,5.0
req_001,IS_2062_2011_H,0,manual,0.13627989856330067,5.0,1.6758016283068382,6.0,0.2721236481436049,0.08721410782469989,0.09006167772976297,0.029859476757898854,4.0,2.0,0.0,0.05949968775734914,0.031779396099528213,5.0,1.0,15.0,,5.0
req_046,IS_9595_1996_H,0,synthetic,0.1916019310892209,3.0,1.7292800649659394,5.0,0.3128407945676951,0.14970538673438652,0.13716467569235904,0.017667904211550053,0.0,0.0,0.0,0.18538785523988943,0.031871662822014216,1.0,1.0,30.0,1.8271626178073488,1.0
req_027,IS_3043_2018_H,0,synthetic,0.28977648340967604,4.0,1.19719489228421,7.0,0.136011890379734,,0.11781934180732939,0.14442289343499531,3.0,3.0,0.0,0.0,,,1.0,8.0,2.389193592918939,
req_497,IS_1554_Part1_1988_H,1,synthetic,,,1.9186658906488574,1.0,0.1720007704670427,0.0549516730826579,0.04839874099660264,0.0337283237527084,2.0,2.0,0.0,0.024713579134999143,0.03249779476227985,2.0,0.5,38.0,2.6601349857527605,2.0
req_098,IS_2932_1974_H,0,synthetic,0.29732053189845975,4.0,0.9889625392162313,7.0,0.13751884002953224,0.11884041019970507,0.10815281115716159,0.06279424974150496,0.0,1.0,0.0,0.04043452063252558,0.03183562736513108,3.0,1.0,52.0,2.5969377496267554,3.0
req_142,IS_1077_1992_H,1,synthetic,0.39855576797952114,2.0,4.672072503277096,2.0,0.37118970928978573,0.3498236984870613,0.34930161921247377,0.0,0.0,0.0,0.0,0.011049585351021556,0.032485453882125294,2.0,1.0,34.0,2.2549795979329286,2.0
req_048,IS_783_1985,1,synthetic,0.4619812715003157,1.0,3.857986823668532,1.0,0.4206510090097237,0.2056199140249316,0.2056199140249316,0.4920086576101616,2.0,2.0,0.0,0.0,0.0313878074125338,6.0,1.0,41.0,3.0741363389121883,6.0
req_367,IS_458_2003,0,synthetic,0.0751636936241748,2.0,1.4830955535138295,1.0,0.1387969574945403,0.0605620187083822,0.0605620187083822,0.241732847980466,4.0,0.0,0.0,0.0,0.0329355723770932,1.0,1.0,23.0,2.559623881768292,1.0
req_082,IS_1536_2001,1,synthetic,0.6293445045610089,1.0,1.863897979793456,4.0,0.2752898414393553,0.2146713036425591,0.2146713036425591,0.962138042436452,1.0,1.0,0.0,0.0,0.0328278953390422,1.0,0.5,25.0,2.9905646960504555,1.0
req_060,IS_694_2010_H,1,synthetic,0.05764130950693587,7.0,1.4749716990654864,7.0,0.36603117801708607,0.14842902751155612,0.08905192545055746,0.08564602670360873,3.0,3.0,0.0,0.1958338112082479,0.032243267026449814,6.0,1.0,16.0,2.88564007926435,6.0
req_231,IS_2911_Part1_Sec2_2010_H,1,synthetic,0.2610518827223967,2.0,2.2433558404371405,2.0,0.26442346691772445,0.15937958309119607,0.15635180277862143,0.1447005634090897,1.0,2.0,0.0,0.02605126830526661,0.03239300158186137,2.0,1.0,16.0,1.757728334963577,2.0
req_539,IS_1077_1992_H,1,synthetic,0.24179052854500993,1.0,2.0900968644677436,1.0,,0.16514334083219617,0.16488660456104237,0.14283423688260385,1.0,3.0,0.0,0.1512076018396342,0.03215347444955725,2.0,1.0,34.0,3.004135016568969,2.0
req_284,IS_2074_1992_H,0,synthetic,0.18015421616954175,1.0,2.3196776992284187,1.0,0.290933917301783,0.15655445393089237,0.11343184931702534,0.17165708074671693,4.0,2.0,0.0,0.029230103605173287,0.03167220163600919,1.0,1.0,34.0,2.978114400828823,1.0
req_103,IS_10262_2019_H,0,synthetic,0.525971078915575,2.0,4.891972826976289,2.0,0.48147158317221544,0.302533833279066,0.3021163869074512,0.6251305252370076,3.0,4.0,1.0,0.0,,,1.0,7.0,2.3467386762183766,
req_421,IS_432_1982,0,synthetic,0.1489498935275797,2.0,3.034124847114809,1.0,0.3803194146278324,0.2,0.2,0.0,4.0,0.0,0.0,0.0,0.032258064516129,1.0,0.5,44.0,1.7876712328767124,1.0
req_482,IS_9595_1996,0,synthetic,0.1870219265511344,2.0,1.6856355093262358,2.0,0.3097108034795442,0.1448248138140186,0.1448248138140186,0.0,0.0,0.0,0.0,0.2668433312933492,0.0317020468414739,2.0,1.0,30.0,1.6763030617995365,2.0
req_099,IS_1642_1989,0,synthetic,0.0823081952814845,5.0,2.6094043822578503,1.0,0.1755474826406476,0.0204928398303306,0.0204928398303306,0.2720640132809376,4.0,0.0,0.0,0.0,0.0312982889853335,4.0,1.0,37.0,1.4616942829034223,4.0
req_587,IS_2212_1991_H,1,synthetic,0.3628069130823244,2.0,3.6729993340965827,2.0,0.6465328793876356,0.2825600177899288,0.27959665869295813,0.684784315206024,,3.0,0.0,0.5720544262144078,0.032342620902260706,2.0,1.0,35.0,3.043907519897543,2.0
req_214,IS_1893_Part1_2016,1,synthetic,0.6953503072184839,1.0,4.292020438817657,1.0,0.4704428035311555,0.2674466779209183,0.2674466779209183,0.8848965043770927,3.0,2.0,0.0,0.9216261365206744,0.0322763607340216,1.0,1.0,10.0,1.4497075450198211,1.0
req_560,IS_1489_Part1_2015,0,synthetic,0.1027871410230817,2.0,1.5279399868631638,2.0,0.268092465057775,0.1866660410381118,0.1866660410381118,0.0,0.0,0.0,0.0,0.1244795136499217,0.0317341657860521,2.0,1.0,11.0,2.6180659099456944,2.0
req_619,IS_2911_Part1_Sec2_2010,0,synthetic,0.1530149258182104,1.0,2.6590822340765667,1.0,0.3907345792554414,0.0378838324291034,0.0378838324291034,0.1633397584446434,4.0,1.0,0.0,0.0,0.0317962792854887,2.0,1.0,16.0,1.696050121078537,2.0
req_556,IS_1642_1989_H,1,synthetic,0.4137736688992127,2.0,2.0651806473951373,2.0,0.5472163734893336,0.3479093281808791,0.36459994929138895,0.5383750506606688,4.0,5.0,0.0,0.5132422670111338,0.03155163698022345,1.0,1.0,37.0,2.685834277873047,1.0
req_133,IS_2911_Part1_Sec2_2010_H,0,synthetic,0.536441799345847,2.0,3.246999613136861,2.0,0.5136430364073339,0.2834921239951447,0.15569765143605757,0.6446327829832249,3.0,3.0,0.0,0.0,0.03250550770178301,2.0,1.0,16.0,2.7296309030094297,2.0
req_234,IS_1786_2008_H,0,synthetic,0.1205381474959778,1.0,1.9305171431336903,1.0,0.3503208051023298,0.14129806900544198,0.12762638175202198,0.0478948891096638,3.0,1.0,0.0,0.0,0.03213128967946319,2.0,1.0,18.0,1.6822192484998275,2.0
req_090,IS_875_Part1_1987_H,0,synthetic,0.23189278640909647,6.0,1.1279489537943619,5.0,0.18739342242384627,0.08071698643948139,0.08778647770807226,0.03467179297244574,0.0,2.0,0.0,0.0,0.031559356453576166,5.0,1.0,39.0,2.2820800450770844,5.0
req_487,IS_1346_1991_H,1,synthetic,0.08058620263301514,1.0,0.6896914013274323,1.0,0.2795455649391423,0.0688400468239132,0.07734986917107145,0.012410009391912828,0.0,0.0,0.0,0.0,0.031931950893066045,1.0,1.0,35.0,1.550093528009624,1.0
req_040,IS_2932_1974,1,synthetic,0.540900185676364,1.0,2.736295807986818,1.0,0.3462881452845975,0.3055119611487586,0.3055119611487586,0.7237169888023731,3.0,3.0,1.0,0.0,0.0322758092620071,1.0,1.0,52.0,2.3299906730653177,1.0
req_130,IS_3495_Part1_1992,0,synthetic,0.0380330148727004,6.0,0.5219837624519108,6.0,0.3255759422731814,0.068830661248828,0.068830661248828,0.0199793377264853,2.0,0.0,0.0,0.0,0.0328257375606909,1.0,1.0,34.0,2.096514984451706,1.0
req_107,IS_732_2019,0,synthetic,0.174292718625404,6.0,1.399896440057733,4.0,0.2395899307577251,0.0733581145233712,0.0733581145233712,0.0960938271445662,4.0,0.0,0.0,0.0335847508802129,0.0325466370364721,3.0,1.0,7.0,2.5030336820872643,3.0
req_098,IS_800_2007_H,0,synthetic,0.11959058487498306,7.0,2.3141317958404413,4.0,0.20143042586970097,0.04410061259639997,0.07493234661803243,0.047215645775211375,3.0,3.0,0.0,0.004253561081202026,0.03194222159403844,1.0,1.0,19.0,2.366626110991396,1.0
req_095,IS_2074_1992,1,synthetic,0.5385980781936566,1.0,6.086416271647451,1.0,0.4684338969846661,0.117855478098382,0.117855478098382,0.7588014144900305,4.0,4.0,0.0,0.0,0.0323688262717143,1.0,1.0,34.0,2.382085284218319,1.0
req_046,IS_2074_1992_H,0,synthetic,0.18366486624035794,5.0,2.341563870706161,3.0,0.34193170153539443,0.1364702045703471,0.1311815944457826,0.049633561097046086,0.0,0.0,0.0,0.1751194778630893,0.03148827937295634,5.0,1.0,34.0,2.2886044107823236,5.0
req_403,IS_1642_1989_H,0,synthetic,0.22618128577233232,2.0,2.1844912619129078,2.0,0.3974827833213891,0.12419918468651205,0.07603795605429657,0.0174439669226406,4.0,2.0,0.0,0.0312057974046277,0.03205695829055775,2.0,1.0,37.0,2.21427128258737,2.0
req_130,IS_1489_Part1_2015_H,0,synthetic,0.19041630640047247,3.0,1.0527287442564288,4.0,0.3083104138789624,0.13683606504095325,0.15398610620545178,0.024770834819391227,0.0,0.0,0.0,0.005129771780294622,0.03203791230843014,6.0,1.0,11.0,1.9399159446798089,6.0
req_459,IS_458_2003,0,synthetic,0.1593725759903062,2.0,-0.0171210695480172,2.0,0.3849001794597505,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0320020481310803,1.0,1.0,23.0,2.52,1.0
req_033,IS_2911_Part1_Sec2_2010_H,1,synthetic,0.17781442401274428,5.0,2.0988804545831488,5.0,0.2982656420325846,0.14484656356005368,0.12989318314145865,0.12682401726291945,2.0,2.0,0.0,0.08008128132023307,0.031676294967029874,2.0,1.0,16.0,2.5350547776205747,2.0
req_002,IS_1786_2008_H,0,manual,0.11774147041686579,5.0,0.6790974687852588,7.0,0.22347931557743245,0.11821867899621837,0.1257439657424906,0.020254772261386722,1.0,,0.0,0.0,0.03146335314738549,7.0,1.0,18.0,2.5977613158190778,7.0
req_499,IS_2911_Part1_Sec1_2010_H,0,synthetic,0.10505278848006784,1.0,1.6642106694093457,2.0,0.37910418526140294,0.08812488557726612,0.07807199310238547,0.09374895555145622,4.0,2.0,0.0,0.03323181119528103,0.032080277219172,2.0,1.0,16.0,2.6604902284281104,2.0
req_597,IS_875_Part1_1987_H,1,synthetic,0.4642698240182944,2.0,2.4107438631141007,2.0,0.5204770123557408,0.3634549775808435,0.28046256985548224,0.4593950908104131,3.0,2.0,1.0,0.2322592144051068,0.03145360919599442,1.0,1.0,39.0,2.666383472068989,1.0
req_493,IS_1786_2008_H,1,synthetic,0.2742581194648636,2.0,0.9730869557420485,1.0,0.21696495209701963,0.12619822822979024,0.12498393752378308,0.18484550887435605,1.0,0.0,0.0,0.0,0.031930998607146516,2.0,1.0,18.0,2.1028957516167748,2.0
req_553,IS_694_2010,1,synthetic,0.2199386242127096,2.0,6.405432826793733,1.0,0.4597549341899367,0.3745964366916227,0.3745964366916227,0.0,0.0,1.0,1.0,0.792981706277443,0.0320337356451468,1.0,1.0,16.0,3.060661657386656,1.0
req_572,IS_1893_Part1_2016_H,1,synthetic,0.5255770733403374,2.0,3.7284177115156085,2.0,0.39676889357419154,0.2342220640135485,0.192326375651349,0.7394673332077312,3.0,2.0,0.0,0.3627804387655688,0.03224712515021078,2.0,1.0,10.0,1.7276618463281261,2.0
req_037,IS_2911_Part1_Sec2_2010_H,0,synthetic,0.2236465182407743,5.0,1.523065904251574,6.0,0.16255836860570846,0.09108797816806664,0.09954579561230445,0.15613245356417726,1.0,1.0,0.0,0.011866338054273819,0.032313600782587014,2.0,1.0,16.0,2.140651173670036,2.0
req_093,IS_8329_2000,1,synthetic,0.4035851804202228,1.0,4.319193714479843,1.0,0.5340757800411726,0.2183467775864633,0.2183467775864633,0.0,0.0,0.0,0.0,0.7821770487732921,0.0325610328592553,2.0,1.0,26.0,2.482072610157964,2.0
req_071,IS_3043_2018_H,0,synthetic,,,1.0588809975381772,5.0,0.16582018361909773,,0.0683282530504219,0.02986975134311205,0.0,1.0,0.0,0.0,0.032064565384896826,2.0,1.0,8.0,3.0976196791726784,2.0
req_091,IS_1904_1986,1,synthetic,0.2998374003804732,1.0,1.933825602204766,4.0,0.3439577054307227,0.1879702424370598,0.1879702424370598,0.0,0.0,1.0,0.0,0.0,0.0317949346970162,6.0,1.0,40.0,2.3993775084835445,6.0
req_332,IS_2074_1992_H,0,synthetic,0.2819703462541224,2.0,1.2391568521362726,1.0,0.3346897075352678,0.10779141884168003,0.1140772872150449,0.07054415339858522,4.0,2.0,0.0,0.0,0.031435667580481746,1.0,1.0,34.0,2.4648161767198986,1.0
req_102,IS_1489_Part1_2015_H,0,synthetic,0.22698341223525403,3.0,2.384603648494538,5.0,0.28616490144559004,0.1329445007365653,0.15359452457046308,0.17929189631645728,2.0,1.0,0.0,0.08905632808568097,0.03211835470253694,4.0,1.0,11.0,2.725370328376636,4.0
req_375,IS_456_2000_H,1,synthetic,0.20139336483734366,1.0,1.3693230913156493,2.0,0.2970773580855967,0.14466214790737852,0.12616000011328873,0.054659808699250245,1.0,0.0,0.0,0.016219030731038142,0.03210713544324027,2.0,1.0,26.0,1.9718395381985068,2.0
req_049,IS_1200_Part1_1992,0,synthetic,0.1108461305417038,7.0,0.7328199523355535,7.0,0.063030569287362,0.11132063935216,0.11132063935216,0.1355741591102046,1.0,2.0,0.0,0.2910938210820925,0.0327285000678504,1.0,1.0,34.0,3.2599394229218124,1.0
req_004,IS_383_2016,1,manual,0.2909201742452772,1.0,2.8217677648297665,1.0,0.3631365196012814,0.1923076923076923,0.1923076923076923,0.0,1.0,0.0,0.0,0.0,0.0327868852459016,1.0,1.0,10.0,1.3777777777777778,1.0
req_569,IS_783_1985_H,0,synthetic,0.3245262731729883,2.0,3.326701401067277,2.0,0.5278151850897312,0.32467050921065355,0.23368161084125819,0.27809308608987915,4.0,5.0,0.0,0.0,0.03144864446290742,1.0,1.0,41.0,2.649869307841309,1.0
req_050,IS_2911_Part1_Sec1_2010,0,synthetic,0.0444505962343651,8.0,1.8412945021172675,4.0,0.4158660465734192,0.0758417127593261,0.0758417127593261,0.038685497481468,4.0,2.0,0.0,0.0,0.0321178441401821,5.0,1.0,16.0,2.762209168899101,5.0
req_292,IS_2911_Part1_Sec2_2010,1,synthetic,0.2697689642625719,2.0,2.332974916091839,1.0,0.6573672595672218,0.2817856174868894,0.2817856174868894,0.4674804737149809,4.0,5.0,0.0,0.4244956700430546,0.0321224901258772,1.0,1.0,16.0,2.932646090367648,1.0
req_018,IS_2074_1992_H,0,manual,0.1574131811225726,5.0,2.051775612484269,2.0,0.24841565213628758,0.10919380959290859,0.07235744907972366,0.04199231333224153,0.0,0.0,0.0,0.0,0.032202096873499036,5.0,1.0,34.0,1.753920901083448,5.0
req_074,IS_10262_2019,0,synthetic,0.0273687959077307,7.0,0.2479656703172758,8.0,0.2105499256955421,0.1931110158223946,0.1931110158223946,0.0,0.0,0.0,0.0,0.1200733382952691,0.0320422296596009,5.0,1.0,7.0,2.0685056970937694,5.0
req_104,IS_2911_Part1_Sec2_2010_H,1,synthetic,0.45649328212407897,2.0,4.2626125059315445,2.0,0.6038220860917014,0.24534874903693835,0.25199188252443144,0.48910308941082614,3.0,,0.0,0.30026116597777874,0.031675439693679176,7.0,1.0,16.0,2.7993586214218316,7.0
req_191,IS_814_2004_H,0,synthetic,0.2004280652744945,1.0,1.3037010268206923,1.0,0.34630760360142737,0.12540048312180718,0.09793733585327416,0.0,0.0,0.0,0.0,0.0,0.03226181547794715,2.0,1.0,22.0,1.6789786605388972,2.0
req_544,IS_2911_Part1_Sec1_2010,0,synthetic,0.141913216949635,2.0,1.718885303929531,2.0,0.1033668687162039,0.1873785828248614,0.1873785828248614,0.0,0.0,0.0,1.0,0.0,0.0324731289435101,1.0,1.0,16.0,2.030635849674108,1.0
req_315,IS_2062_2011,1,synthetic,0.4528664598465325,1.0,3.740643601971422,1.0,0.5898093797322417,0.3266992499347357,0.3266992499347357,0.8126063880944245,4.0,5.0,0.0,0.6491593637595524,0.0310334522952052,2.0,1.0,15.0,2.9471528958204445,2.0
req_073,IS_814_2004,0,synthetic,0.2506862143760121,3.0,1.8241646870551813,8.0,0.1855536159738807,0.1364599726370128,0.1364599726370128,0.0,0.0,3.0,0.0,0.0,0.0317992354924501,8.0,1.0,22.0,3.0188045276645736,8.0
req_487,IS_1346_1991,0,synthetic,0.0693068648499906,2.0,0.2838801901114621,2.0,0.2760262237369417,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0317460317460317,2.0,1.0,35.0,1.3245614035087718,2.0
req_510,IS_2911_Part1_Sec2_2010,0,synthetic,0.2402901014768811,2.0,2.328201019884109,1.0,0.0719535036928014,0.0588620113797904,0.0588620113797904,0.0303675362285344,3.0,0.0,0.0,0.1348658808790977,0.0323137530274504,1.0,1.0,16.0,2.5895650220626134,1.0
req_442,IS_1489_Part1_2015_H,0,synthetic,0.10004238207612079,1.0,0.45670649761070203,1.0,0.3143862990661359,0.08101223929994195,0.08602012627091912,0.082270846538759,2.0,0.0,0.0,0.01375114986477284,0.0315029851593982,1.0,1.0,11.0,2.5071727564612667,1.0
req_041,IS_1642_1989,0,synthetic,0.0519959802267082,8.0,1.0368882483242423,8.0,0.1871732546066708,0.0732570302388412,0.0732570302388412,0.0065818793578695,4.0,1.0,0.0,0.0,0.0310161959315229,8.0,1.0,37.0,3.282908384588575,8.0
req_536,IS_269_2015,0,synthetic,0.0277594677165006,2.0,0.6024345848072068,2.0,0.3164623305405902,0.1748930371071088,0.1748930371071088,0.2998717250632354,3.0,0.0,0.0,0.0,0.0310804633462892,2.0,1.0,11.0,3.0272317514695093,2.0
